"","x"
"1",0.0970297150644726
"2",-0.0568470233486962
"3",0.00104319614545975
"4",0.0503026779036354
"5",0.123732209805904
"6",0.0242575140951647
"7",-0.013995888407494
"8",0.140655724038452
"9",0.00323241664715695
"10",NA
"11",-0.0950293133882461
"12",0.106525853948662
"13",-0.00280981927875329
"14",0.153112982725236
"15",-0.0480527478474827
"16",-0.021803569144124
"17",-0.00674446909597793
"18",0.158590149498624
"19",-0.0139065256175117
"20",-0.128986816333939
"21",-0.0762313725707485
"22",0.0943544231923664
"23",-0.161559519115715
"24",0.0287330984846357
"25",0.0608445407512434
"26",0.104856138462419
"27",NA
"28",-0.00761533550731351
"29",-0.189047855964232
"30",0.0470072943422086
"31",0.0641621860168317
"32",-0.0110103602138493
"33",-0.0148435155743675
"34",0.0342754603193125
"35",0.103044032276713
"36",-0.0731046597061912
"37",0.0102187669098055
"38",-0.0136482737252349
"39",0.168349001737216
"40",-0.0854685913781996
"41",-0.0487560337639581
"42",-0.00662925959927313
"43",-0.00322808702735523
"44",-0.0375833220563891
"45",0.0388696216264613
"46",0.0940171720254551
"47",-0.00959286848577559
"48",NA
"49",-0.0180696071348765
"50",-0.0269341025781835
"51",NA
"52",-0.0361294010723806
"53",0.0186653482143505
"54",NA
"55",0.115446885002176
"56",-0.00121104238540734
"57",-0.10304004969779
"58",-0.0304029821053277
"59",0.0572396477177568
"60",0.0212201011311259
"61",0.0999395549099914
"62",0.0706383059657631
"63",0.101923718548174
"64",-0.00966848598351559
"65",-0.117364234936285
"66",0.130115502467247
"67",-0.0535969426778255
"68",0.152211506008537
"69",-0.137292117614587
"70",0.175371824038033
"71",0.130539442078781
"72",-0.0623291931538043
"73",-0.0565044484440681
"74",-0.00449043082680672
"75",-0.0990829802129501
"76",-0.0290363528084817
"77",0.0287401429510329
"78",-0.104870816738233
"79",-0.0513136353971986
"80",0.0213472551049552
"81",-0.132802240053453
"82",0.112719499652527
"83",-0.073215161616305
"84",-0.0218783729087559
"85",-0.288991502904273
"86",0.0150671505809953
"87",NA
"88",-0.152176607198456
"89",-0.0226319511756781
"90",NA
"91",0.136153730995388
"92",0.00361962692340802
"93",-0.144611257165426
"94",NA
"95",-0.0191949616403435
"96",0.00440296608340274
"97",-0.057558483140813
"98",-0.0502015520535715
"99",0.0838070815278497
"100",-0.0265264199863561
"101",NA
"102",NA
"103",0.0699373423765145
"104",0.0101619425586057
"105",0.00340301214515905
"106",-0.115163190148075
"107",0.191566563204572
"108",0.0998319381493342
"109",-0.0502057066338631
"110",-0.077091915760162
"111",0.00441263922873221
"112",0.0821494370201253
"113",0.0782507840319691
"114",-0.055330704448413
"115",-0.0610356611094305
"116",-0.0101047400411599
"117",-0.104730362591564
"118",0.117395101798982
"119",-0.135826477985795
"120",-0.0178012698646437
"121",-0.00791741179399698
"122",0.0748352376840673
"123",0.00319018670908033
"124",0.0690869405646349
"125",0.153364152123692
"126",-0.0295553828943072
"127",0.0360718421389981
"128",0.129261089922741
"129",-0.158462619212579
"130",-0.0904493466530736
"131",0.035853521949318
"132",0.0435852211665287
"133",-0.17924649025708
"134",NA
"135",0.10300710794155
"136",-0.033541842016385
"137",0.1817262614176
"138",0.00340649242334461
"139",-0.0272696552842219
"140",0.0321160047040625
"141",-0.0254625669523618
"142",0.00245573487720211
"143",NA
"144",-0.083460050979825
"145",0.0100474390903812
"146",-0.0473559138506161
"147",0.0381875987511908
"148",-0.0854761803213525
"149",-0.00460119469886486
"150",0.138624725151104
"151",0.0293070417863508
"152",-0.075657001101787
"153",0.239186884626692
"154",0.0471053216026729
"155",-0.117960671636862
"156",0.0899312501528867
"157",-0.0126860336366604
"158",NA
"159",-0.0862620172244062
"160",0.200149297758698
"161",0.0144505186788908
"162",0.166512425055295
"163",0.107918747831624
"164",0.070248837310213
"165",0.128946833355346
"166",-0.024268687537349
"167",-0.135985871610652
"168",-0.100281838060103
"169",0.025738810681509
"170",0.0273448561557823
"171",-0.0579476636038367
"172",-0.0782274938389674
"173",0.0411515329137259
"174",0.0793465968448237
"175",0.0838754909077891
"176",0.0124931809791109
"177",-0.162697666442817
"178",0.101290956628738
"179",NA
"180",0.0993335935585205
"181",0.0244026897866476
"182",0.0185802730106899
"183",-0.0702462220998884
"184",-0.0589373086841098
"185",-0.053366190129239
"186",0.130719863582489
"187",-0.0678152587655187
"188",0.0233191958054193
"189",0.0871412086533885
"190",-0.0472988177171423
"191",NA
"192",-0.00511632797869576
"193",-0.135666969484206
"194",-0.107832358104124
"195",0.00182894091748409
"196",NA
"197",-0.177794728229142
"198",0.164361221480555
"199",0.067290536901056
"200",-0.0635543618907889
"201",0.0271631677935294
"202",0.176321078111379
"203",0.097412158137211
"204",-0.0121457757296115
"205",0.0568008027801064
"206",0.0398163812619491
"207",-0.124124687621566
"208",0.0355677100069232
"209",-0.0269452436296309
"210",0.0242370878443251
"211",0.0224361232746828
"212",0.14632633689503
"213",0.161582436367794
"214",-0.028680700144195
"215",0.0226059179213746
"216",-0.152762388724781
"217",0.0388455850977548
"218",0.00918828329510718
"219",-0.0834167859577493
"220",-0.0309741996007327
"221",0.0533736064483315
"222",0.0695293239152348
"223",0.0721879259250158
"224",0.195183588917904
"225",-0.0188366752290054
"226",0.0515577056501185
"227",-0.187487636841353
"228",-0.0280620955751691
"229",0.20696779379619
"230",-0.0378009837705812
"231",0.102734537950384
"232",-0.087851474464222
"233",-0.171285051821504
"234",-0.0746878407368193
"235",-0.0843864618838537
"236",-0.103726086441056
"237",-0.0711544451029687
"238",-0.0957848920343108
"239",0.127337498213061
"240",0.0817070691815529
"241",-0.0611119300675847
"242",-0.0195527037621842
"243",0.19193475519019
"244",-0.0320766003383125
"245",0.107782672390265
"246",NA
"247",0.133368947391949
"248",0.0643761099637725
"249",0.00763526251272506
"250",-0.0605356387871547
"251",0.276237362950433
"252",0.0293704192792659
"253",NA
"254",-0.108725008415783
"255",NA
"256",0.052850498400298
"257",-0.0652916170323186
"258",-0.120188777393547
"259",0.0713999978964741
"260",0.123655504478508
"261",-0.0733286741047639
"262",-0.199115764219176
"263",0.000414543428847353
"264",-0.0203524606709124
"265",-0.0432041980813328
"266",0.047820982034589
"267",0.041916095591561
"268",NA
"269",0.0601525592705556
"270",-0.0823622912629147
"271",-0.0152882765437956
"272",NA
"273",NA
"274",0.0121835041549983
"275",0.0117548660215703
"276",-0.0960735851591516
"277",0.170953854374995
"278",-0.0797182290317411
"279",0.0261646577430058
"280",NA
"281",0.000291946140658251
"282",-0.0283211062068303
"283",0.141981704845046
"284",NA
"285",-0.102972956948969
"286",-0.0459639070612303
"287",0.0111786560089282
"288",0.152871562787193
"289",-0.0460083957351842
"290",0.15941115317176
"291",-0.161500174665246
"292",NA
"293",0.165104660344481
"294",-0.0605804368261315
"295",0.0176533269716231
"296",-0.0351214124381509
"297",0.0170747830069345
"298",0.0362861039845327
"299",0.0250958908338758
"300",0.224349608524369
"301",0.0797548107495856
"302",0.223536053575378
"303",-0.0138196465888202
"304",-0.0745887239406661
"305",NA
"306",0.0133948448620732
"307",0.0811912196512273
"308",0.0954875313351664
"309",-0.0133783168677457
"310",NA
"311",-0.050957710793975
"312",0.0120980235814014
"313",0.105071804775142
"314",-0.0733660966241837
"315",-0.11398636507844
"316",-0.124669077296945
"317",0.0295365074543694
"318",-0.0126601280105825
"319",-0.0466984464645823
"320",0.152418216351074
"321",0.0675554362456409
"322",-0.0345288063700457
"323",0.04519926137155
"324",0.0442162215624516
"325",-0.0921621637477937
"326",0.0352302829099745
"327",0.0866609523766373
"328",0.0520647064637414
"329",0.00818047012056482
"330",-0.0563005231465684
"331",0.0469702800769252
"332",0.0452741336296941
"333",NA
"334",-0.318395859511644
"335",0.0602006587280225
"336",0.0852235813487478
"337",-0.0226150538634206
"338",0.0383305677537199
"339",0.0302347808345086
"340",-0.237396312429424
"341",0.124193221009407
"342",-0.109378723673716
"343",-0.125163210329144
"344",NA
"345",-0.0541616411192544
"346",0.117312636186335
"347",-0.153106935811406
"348",-0.149325996509248
"349",-0.119640292019579
"350",0.0447844046999008
"351",-0.149539204071606
"352",0.0143033017970334
"353",-0.101103252424906
"354",-0.0746951725528143
"355",-0.0840456671839688
"356",-0.0114935019492861
"357",-0.0705160746404513
"358",0.0952567514603055
"359",0.0451068892328796
"360",-0.0429141139416398
"361",-0.0993097204830667
"362",-0.0530879237187886
"363",-0.152502189888214
"364",0.0461180265514186
"365",-0.129124461500533
"366",-0.073945147486173
"367",0.341954626302116
"368",-0.0270695660377254
"369",0.0530917454705381
"370",NA
"371",0.0127205273805991
"372",0.000608416341839132
"373",-0.0077098259100254
"374",0.0151006338080534
"375",0.115436280123284
"376",0.115277387013999
"377",0.0717201064930689
"378",NA
"379",0.171168911275025
"380",-0.11699995794856
"381",0.0600831216421842
"382",0.0885058760182014
"383",-0.158386969212215
"384",-0.0029048758251284
"385",0.136653523220594
"386",-0.015662901368176
"387",-0.00504017155564792
"388",0.00431243441485949
"389",NA
"390",0.0205315031888579
"391",NA
"392",0.0921675965723235
"393",0.0430737308169967
"394",-0.029409137714875
"395",NA
"396",-0.101482812605154
"397",0.132964950854802
"398",-0.0238827859250131
"399",0.0841083915988367
"400",0.189108551821286
"401",0.16743696438105
"402",0.0276858948399044
"403",0.133201381870967
"404",NA
"405",-0.0979064132441268
"406",-0.0578707184071027
"407",0.0172343311685106
"408",0.134150988479894
"409",-0.159795243392804
"410",0.144525918912671
"411",0.0438305976923467
"412",0.117320511380608
"413",-0.0194618925102328
"414",0.030501871286289
"415",-0.0861244551080297
"416",-0.0764635003519295
"417",0.0766389547908021
"418",NA
"419",-0.1722868117248
"420",-0.0893320303470394
"421",0.102128892836312
"422",0.104116618326533
"423",0.027061750760344
"424",0.116192634768128
"425",0.0870289344430431
"426",0.139709280048087
"427",-0.0232660756170731
"428",NA
"429",-0.0353379360960569
"430",-0.0599422597054489
"431",-0.00878252049293521
"432",-0.000998298739096934
"433",0.123997957738809
"434",-0.0803365308398128
"435",0.124940571829867
"436",-0.0387431449266362
"437",-0.0588313861760572
"438",-0.291081812517191
"439",0.121914495001092
"440",0.0574630592980288
"441",-0.0337858394303787
"442",0.0199201259075604
"443",NA
"444",NA
"445",-0.074269850332181
"446",0.192101171095921
"447",0.0617851062354195
"448",-0.0642921397632847
"449",-0.128374998595608
"450",0.114928001886793
"451",-0.0315971919450225
"452",0.0484066890841597
"453",0.0164915932842369
"454",-0.120932085667108
"455",-0.0236564326161877
"456",-0.033095425888663
"457",0.0857521369090246
"458",-0.194109946590986
"459",0.0655904375341137
"460",-0.0200339190684563
"461",0.130138637146416
"462",-0.166866263103363
"463",-0.219321630742087
"464",0.0064724100253752
"465",-0.00623859396583269
"466",-0.0155613035110644
"467",0.0286840050515786
"468",0.0615592883615153
"469",-0.0178260539462608
"470",0.04018301723867
"471",0.0650317782850283
"472",NA
"473",-0.00246031170218168
"474",-0.039151970115108
"475",-0.152562465245368
"476",0.0661523969526018
"477",0.119943543350823
"478",0.0257074210437694
"479",0.114708108997973
"480",-0.00137626171101894
"481",-0.0815305566268102
"482",0.044938554103162
"483",-0.150021957403796
"484",-0.157162206946264
"485",-0.184287054497081
"486",0.0786311672677813
"487",0.0779653626617672
"488",-0.0518245185525201
"489",0.0642836550001884
"490",0.00981222564713841
"491",0.0284875140548963
"492",-0.220310828421475
"493",0.253357521520123
"494",NA
"495",-0.0987036350450246
"496",0.0112347841875762
"497",NA
"498",-0.155712279994269
"499",-0.0876247883747835
"500",0.0674409755726464
"501",0.0616220680125959
"502",0.0795724358720919
"503",-0.110659224826606
"504",0.028077044985998
"505",0.0721667714082383
"506",0.0864197638765683
"507",-0.177393868563357
"508",-0.0284411232805313
"509",-0.106000612867715
"510",0.0590342828278781
"511",-0.163389492231496
"512",0.168028118292611
"513",0.153971784643661
"514",0.0173847068871758
"515",-0.0472684960241833
"516",0.0823867614047154
"517",0.0609949619251204
"518",-0.108281842658864
"519",-0.0376553156195092
"520",0.116565632066263
"521",NA
"522",0.0112069044621676
"523",0.00578708685095964
"524",0.0842809824081398
"525",NA
"526",-0.086835320104276
"527",0.0726577598283322
"528",NA
"529",0.21029219654949
"530",-0.0902158279935524
"531",0.22411575338739
"532",0.0971466828127132
"533",-0.02576323744706
"534",-0.0677100585720452
"535",NA
"536",-0.012594762638821
"537",NA
"538",-0.021566278708061
"539",-0.012538355711046
"540",NA
"541",0.170558657629645
"542",NA
"543",-0.080404488355986
"544",NA
"545",-0.0975543452841595
"546",NA
"547",0.0704747499537285
"548",0.129786839458668
"549",0.0988799008631768
"550",NA
"551",-0.0640441415358478
"552",-0.0359166561896423
"553",NA
"554",0.268990136858063
"555",0.164858851962163
"556",NA
"557",0.0572214766225534
"558",0.0498406271853837
"559",0.101873616539264
"560",-0.033444709398647
"561",0.157479200797569
"562",-0.123550284923401
"563",-0.160650787842895
"564",-0.160224746572198
"565",NA
"566",0.146962957822737
"567",-0.189853931117198
"568",0.0118011964549675
"569",-0.00460118766654799
"570",0.0744270325925933
"571",-0.0879002314841193
"572",0.0407435811441692
"573",0.102379169566578
"574",-0.0733533809837468
"575",0.0765156281418638
"576",0.298909530068435
"577",NA
"578",0.00544576725381904
"579",-0.00224892267830523
"580",-0.0791764837850501
"581",-0.00215354267285483
"582",0.0531889833287316
"583",0.0941099477792404
"584",0.19620565546256
"585",-0.139830267128254
"586",0.0110445997251702
"587",NA
"588",0.015456623938988
"589",-0.00146271579160215
"590",-0.178405681265064
"591",-0.0866933135581521
"592",0.0273159274121167
"593",-0.0282383589580051
"594",-0.161632571105638
"595",-0.117426744204039
"596",0.0889605447587506
"597",0.227923322186214
"598",0.0575291488402477
"599",0.036103762287322
"600",0.0434736947352324
"601",-0.219932985847797
"602",0.0231204856273988
"603",0.126243696186043
"604",-0.112844477176447
"605",0.0576363348558844
"606",NA
"607",0.0973980193673546
"608",0.247014694894721
"609",-0.0548461375119579
"610",0.00984099675831673
"611",0.122712877540553
"612",-0.16065774100863
"613",0.0609788972196186
"614",0.0225574602763048
"615",0.0302916035833241
"616",-0.0936072821032336
"617",-0.0395794532984923
"618",-0.00690287960525054
"619",NA
"620",-0.0768301196582131
"621",-0.146599329023459
"622",0.0910654374931382
"623",-0.0296441280203831
"624",-0.0067792754993075
"625",-0.115306112599153
"626",0.0643871742567949
"627",-0.0456167175229033
"628",NA
"629",-0.166599189845573
"630",0.0968355689294747
"631",0.145709115205858
"632",-0.185855182602246
"633",-0.0584706841215893
"634",0.135296458370612
"635",0.111791962143545
"636",0.0906636531024572
"637",-0.0396067961247676
"638",0.101147673886205
"639",-0.271315046283358
"640",-0.0289608058240875
"641",-0.0119825604628992
"642",-0.0761081667175099
"643",0.123684713920615
"644",-0.15127802696744
"645",0.105895146933551
"646",-0.0510691926632951
"647",-0.0436916253127226
