"","x"
"115",0.412546556310016
"116",0.927426423974906
"117",0.347015781431616
"118",0.297861069990498
"119",0.145854445607285
"120",0.846493439367424
"121",0.933385394196069
"122",0.404350488654177
"123",0.968840399991911
"124",0.449752330327023
"125",0.0512295888411812
"126",0.73928976666519
"127",0.73623849746763
"128",0.0510833980047262
"129",0.160002916328086
"130",0.342017140130883
"131",0.706454896284386
"132",0.688160176345319
"133",0.0930415350147476
"134",NA
"135",0.426478362575394
"136",0.735073878995816
"137",0.0663615253621649
"138",0.970826832684535
"139",0.814364242781183
"140",0.677607385568024
"141",0.814784730696361
"142",0.979388800811926
"143",NA
"144",0.428097880519123
"145",0.936617012447636
"146",0.683760182236308
"147",0.658329008157781
"148",0.393225308558222
"149",0.967371931719209
"150",0.189971892049948
"151",0.793028182806561
"152",0.469397885703933
"153",0.049793645867111
"154",0.700345056032942
"155",0.444075722308099
"156",0.394478618960807
"157",0.912483738281331
"158",NA
"159",0.335637847234401
"160",0.111043326833902
"161",0.903613146743037
"162",0.104509706732882
"163",0.267892994253889
"164",0.558195512026796
"165",0.189941680096598
"166",0.797897920291176
"167",0.0955304903355112
"168",0.349326341950474
"169",0.812756116882486
"170",0.79052665548171
"171",0.582852109551977
"172",0.374930633588946
"173",0.75984966483218
"174",0.468088431898262
"175",0.405870775366456
"176",0.914358130404196
"177",0.11918275278656
"178",0.339338627116807
"179",NA
"180",0.288509142850387
"181",0.73493483978295
"182",0.870029879715301
"183",0.532356413926675
"184",0.416607352320643
"185",0.55305319523735
"186",0.230962697854509
"187",0.500494161884161
"188",0.826337148203846
"189",0.412075843012991
"190",0.598968387137062
"191",NA
"192",0.956736393701229
"193",0.189745450194975
"194",0.373515716097816
"195",0.985275071149322
"196",NA
"197",0.127505309665777
"198",0.143972208477313
"199",0.479698155383308
"200",0.521627958858251
"201",0.821886631614934
"202",0.12807886496785
"203",0.457342869037525
"204",0.903499228734046
"205",0.523341810061436
"206",0.624828991499488
"207",0.274420225503756
"208",0.656404234069991
"209",0.762203583513401
"210",0.820394898319344
"211",0.799954103523947
"212",0.191957532472451
"213",0.0626749488481957
"214",0.806887885593864
"215",0.861488001912186
"216",0.1891900663747
"217",0.689167945474819
"218",0.925298242023261
"219",0.335025870818448
"220",0.740045872771032
"221",0.615543521098496
"222",0.522253756331684
"223",0.470506068465277
"224",0.0466213662046497
"225",0.86099212016309
"226",0.579503917702222
"227",0.0685706742903111
"228",0.770291738859424
"229",0.0315950440761129
"230",0.734520568940819
"231",0.404453429184838
"232",0.457776919242204
"233",0.129534915908126
"234",0.503443127145212
"235",0.466375007909807
"236",0.469556641028459
"237",0.4218502445624
"238",0.37398073061794
"239",0.322101698057822
"240",0.413578525433632
"241",0.487474315562151
"242",0.823457006309315
"243",0.0289555340005099
"244",0.765898037461076
"245",0.443427102179565
"246",NA
"247",0.178067404962931
"248",0.515780687591375
"249",0.934041967082162
"250",0.629728470263048
"251",0.0196004119799578
"252",0.77794015577902
"253",NA
"254",0.339286421768975
"255",NA
"256",0.650891128320257
"257",0.596014334401938
"258",0.150293998053343
"259",0.511768065367232
"260",0.196731715374754
"261",0.529274741162512
"262",0.0571544122847415
"263",0.99636960637758
"264",0.844156449715579
"265",0.653379314090546
"266",0.651298687007618
"267",0.65382469178004
"268",NA
"269",0.542037105950643
"270",0.38281478074922
"271",0.878600586170617
"272",NA
"273",NA
"274",0.913901283898512
"275",0.915895057541828
"276",0.436029126981636
"277",0.0879926477278363
"278",0.556557720868857
"279",0.792982544315644
"280",NA
"281",0.997705047906892
"282",0.772736680399118
"283",0.192933396178083
"284",NA
"285",0.291367846410756
"286",0.603300133424795
"287",0.924496926996304
"288",0.18348822540864
"289",0.642984696324761
"290",0.133120376349847
"291",0.184143732364927
"292",NA
"293",0.159409078403787
"294",0.468911244678304
"295",0.87815290098313
"296",0.740156263719854
"297",0.80394192311517
"298",0.753946623616953
"299",0.776160076994277
"300",0.0246416117227564
"301",0.479615198151444
"302",0.0221795880734895
"303",0.864500407799262
"304",0.350895395379072
"305",NA
"306",0.877041568798027
"307",0.484400183071597
"308",0.274593914631311
"309",0.893769431960393
"310",NA
"311",0.631446689953469
"312",0.905256946548141
"313",0.309116023034581
"314",0.506339763288507
"315",0.297798340947548
"316",0.283365828845927
"317",0.78301187266667
"318",0.897828938828833
"319",0.625327683485473
"320",0.169335073898151
"321",0.461404454593069
"322",0.735436334369407
"323",0.642254683782314
"324",0.713015537176879
"325",0.329855887609658
"326",0.717689787733152
"327",0.217984190744163
"328",0.654187644886155
"329",0.938476404079008
